id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl105,Sales,PT. Dayaguna Motor Indonesia,memiliki kendaraan bermotor,"Pancoran, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,5jt-Rp5,1jt",Kurang dari setahun,"Sales Canvassing, Direct Sales Representative, Memiliki SIM C, Persuasive Selling, Sales Canvasser, Berkomunikasi Dengan Baik, memiliki kendaraan bermotor, Automotive  Interest, Sales Field Representative, Sales Marketing, Negosiasi",SMA/SMK,"P r i a / W a n i t a, Maksimal 35 tahun, Minimal pendidikan SMA/K sederajat, Memiliki ketertarikan pada bidang Otomotif (terutama Sparepart / Oli), Memiliki pengalaman sebagai Sales menjadi nilai plus, Memiliki kemampuan komunikasi & negosiasi yang baik, WAJIB memiliki kendaraan pribadi & SIM A/C aktif, Menguasai area penempatan, Sudah vaksin COVID-19 (1&2), Area penempatan:",https://glints.com/id/opportunities/jobs/sales/d96f6a2e-917f-41fc-a579-9ffa5bafa93a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/723c91c71c26a742fd42fcae6303d091.png
gl106,Leader,Nobunaga Sushi,Communication Skills,"Puri, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Cook Japan Cuisine",SMA/SMK,"Laki-laki / Wanita, Mampu mengkordinaikan team, Mempunyai pengalaman dibidang F&B, Paham stock opname, Bisa masak/ Suka masak / memiliki kemampuan untuk belajar, Umur maksimal 27 tahun, Jujur, Disiplin, Bertanggung jawab, Mampu bekerja dalam tim, Serius ingin belajar",https://glints.com/id/opportunities/jobs/leader/7365b849-bbf8-49c8-9ba7-a4fef9f27057?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/28dd33c0f68595a48df272588a5ec938.jpg
gl107,Mekanik Truck (Madiun - Malang - Tanjungwangi - Tuban),PT. Dayaguna Motor Indonesia,Mechanical Maintenance,"Manguharjo, Madiun, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Mechanical, Memiliki Sim A Dan Sim C, Mekanik Otomotif, Diesel Mechanic, Mechanical Engineering, Mechanical Maintenance, ReachTruck Operator",SMA/SMK,"P r i a, usia maksimal 30 tahun., Preferably berdomisili di Jawa Timur & sekitarnya., Memiliki pengalaman di bidang Otomotif (Diesel) lebih diutamakan., Bersedia bekerja shift., Diutamakan mempunyai SIM minimal A., Bersedia ditempatkan di wilayah Jawa Timur & sekitarnya:",https://glints.com/id/opportunities/jobs/mekanik-truck-madiun-malang-tanjungwangi-tuban/363d5941-9b78-48c8-b970-9f35dafb1b8e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/723c91c71c26a742fd42fcae6303d091.png
gl108,Leader,Nobunaga Sushi,Communication Skills,"Kranggan, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Cook Japan Cuisine",SMA/SMK,"Laki-laki / Wanita, Mampu mengkordinaikan team, Mempunyai pengalaman dibidang F&B, Paham stock opname, Bisa masak/ Suka masak / memiliki kemampuan untuk belajar, Umur maksimal 27 tahun, Jujur, Disiplin, Bertanggung jawab, Mampu bekerja dalam tim, Serius ingin belajar",https://glints.com/id/opportunities/jobs/leader/c5dbf6bd-930c-47a6-a46e-e68c7e2efaa3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/28dd33c0f68595a48df272588a5ec938.jpg
gl109,Frontend Developer,Metrocom Jaddi Technology,React.js,"Pasar Minggu, Jakarta Selatan, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Rp5jt-Rp8jt,1 – 3 tahun,"JavaScript, SDLC, React.js, GIT",Sarjana (S1),,https://glints.com/id/opportunities/jobs/frontend-developer/d63ac64a-539e-4ae3-aa54-dbea37fa4348?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b5b5c2772b6f3ce2f93e9287b9770f56.jpg
gl110,Crew Kitchen,Nobunaga Sushi,Communication Skills,"Kranggan, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Cook Japan Cuisine",SMA/SMK,"Laki-laki / Wanita, Bisa masak/ Suka masak / memiliki kemampuan untuk belajar, Umur maksimal 27 tahun, Jujur, Disiplin, Bertanggung jawab, Mampu bekerja dalam tim, Serius ingin belajar",https://glints.com/id/opportunities/jobs/crew-kitchen/576daac4-7dd2-4701-a442-7328165fc19a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/28dd33c0f68595a48df272588a5ec938.jpg
gl111,Crew Kitchen,Nobunaga Sushi,Communication Skills,"Puri, Mojokerto, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Communication Skills, Cook Japan Cuisine",SMA/SMK,"Laki-laki / Wanita, Bisa masak/ Suka masak / memiliki kemampuan untuk belajar, Umur maksimal 27 tahun, Jujur, Disiplin, Bertanggung jawab, Mampu bekerja dalam tim, Serius ingin belajar",https://glints.com/id/opportunities/jobs/crew-kitchen/3bdf9498-5d2e-479e-b5fd-1db287a6a634?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/28dd33c0f68595a48df272588a5ec938.jpg
gl112,Sr UX Writer,Giza Lab,Writing,"Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Writing, Copywriting, User Experience Design",Sarjana (S1),"Collaborate with UI UX Designer and UX Researcher to understand stakeholder needs and directions and lead junior/mid UX Writer to implement these directions, Conduct testing of sample applications, websites and software to Assess user experience and ease of design, Use recent studies and findings to establish the best overall design elements to include in UX design experiences, Build storyboards to conceptualize designs to accurately convey project plans to clients and senior management, Create surveys for research through various media platforms to gather feedback on user's ease of use and satisfaction interfacing on company websites and products, Design the aesthetics to be implemented within a website or product, from the layout menus and drop-down options to colors and fonts allowing for interface edits as needed, Analyze customer responses and website data to examine high traffic web pages and determine why certain webpages perform better, Enhance user experience by creating seamless navigation through various digital programs and interfaces within the company, Combine interface design concepts with digital design and establish milestones to encourage cooperation and teamwork",https://glints.com/id/opportunities/jobs/sr-ux-writer/2836175b-293c-4be4-a50e-10f166192ece?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9469f3cfb487a3a10ab3fcc4aba5c09f.png
gl113,Java Backend,Pt Komunitas Anak Bangsa,Spring Framework,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Spring Framework, Java, Microservices Architecture",Diploma (D1 - D4),"As a Back-end developer, you will participate in implementing the various Application Servers which should be well-structured and sustainable, Be involved in every step of the software development lifecycle: from requirements analysis to production deployment to application support and monitoring, Design and develop APIs for backend systems., Database Model design (PostgreSQL / MySQL / MongoDB)., Able to work under Agile environment in a cross functional and co-located team.",https://glints.com/id/opportunities/jobs/java-backend/ceed8991-7aa4-46a6-8e93-83defd5ffd37?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6e07de9022eed3afa60593998e0eab64.png
gl114,PENGIKLAN,AVERO INDONESIA,TikTok Ads Manager,"Kenjeran, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,Kurang dari setahun,"Microsoft Excel, Social Media, Microsoft Word, Facebook Ads, TikTok Ads Manager, Memahami Periklanan",SMA/SMK,"Menjalankan iklan di sosial media atau marketplace, Melakukan tes iklan guna menemukan iklan yang bagus untuk penjualan, Melakukan tes iklan & optimasi untuk terus meningkatkan performa penjualan, Memberikan ide, mengesekusi ide & mengkoordinasikan ide dengan divisi lain untuk mendapatkan target yang sudah di tentukan., Report dan Membantu team mengumpulkan data dan mengolah data tersebut menjadi keputusan., Menjalankan iklan yang sudah disepakati bersama dalam team, dan menyiapkan laporan untuk diskusi untuk mengoptimalkannya kembali.",https://glints.com/id/opportunities/jobs/pengiklan/3f66415e-6666-4a33-8ab1-9c370be17888?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2d86f72e5870116735176d7ad2d6ecac.jpg
gl115,Sales Leader Offline,Al Husna Official,Sales Leader,"Tambun Selatan, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp3,5jt-Rp4jt",1 – 3 tahun,"Marketing, Sales Leader, Sales",SMA/SMK,"Bertanggung jawab terhadap target penjualan dan distribusi di wilayah kerjanya, Menawarkan dan menjual produk ke pelanggan DKM yang ada di masjid, PT, kantor atau donatur yang ingin berinfak produk alhusna (yaitu karpet masjid, parfum karpet masjid, jam masjid, dsb), Memberikan Petunjuk pada team sales mengenai kinerja dan penekanan penjualan produk di lapangan guna meningkatkan pencapaian target yang sudah ditetapkan, Membina hubungan baik dengan pelanggan, Mengatur ,bertanggung jawab dan memiliki kemampuan untuk melakukan mapping wilayah kerjanya supaya tetep terkontrol dan bisa selalu ada closing, Memberikan laporan terkait aktifitas kinerja dan pencapaian target kepada atasan langsung",https://glints.com/id/opportunities/jobs/sales-leader-offline/638ebebe-53f1-4664-bc1b-9cb28378cc39?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/54c245a59a10f57aa59b900f0ce4984c.jpeg
gl116,Programmer,PT SISTEM KESEHATAN INDONESIA,API,"Kemantren Tegalrejo, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Object-Oriented Programming (OOP), Node.js, JavaScript, HTML, Framework Boostrap, Github Version Control, API, Problem Solving, System Implementor / Application Support, Operations Management, CSS, OOP, Project Management, C3, Full Stack Developer, Relational Databases, Laravel, TypeScript",SMA/SMK,,https://glints.com/id/opportunities/jobs/programmer/67fdff8c-eeb8-4364-91eb-01d983830b26?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ea1a8c90e1fcd583c05ee13520f0b860.png
gl117,Quality Control Inspector,PT Jasa Cat Indonesia,Quality Control,"Menteng, Jakarta Pusat, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,"Rp1jt-Rp1,5jt",1 – 3 tahun,"Surveying, Negotiation Skills, Quality Control",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/quality-control-inspector/aae0279d-5a9c-48e0-9047-eb3dbcb101a4?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6a730e10309bfd5d0421aae3a0bb8689.jpg
gl118,bahasa Jerman,PT Angkasa Calandra Digital Indonesia,Teaching,"Cimahi Tengah, Cimahi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt-Rp6jt",1 – 3 tahun,"Communication Skills, Teaching, Career Counseling, Problem Solving Skills, Time Management",Sarjana (S1),,https://glints.com/id/opportunities/jobs/bahasa-jerman/c1e3d7db-d25e-441d-bb4a-3cd8ad4acebb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/474fd45a59e2af54b5a549edbd582de2.png
gl119,Sales Executive,Fazz,Negotiation,"Bukit Batu, Palangka Raya, Kalimantan Tengah, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Negotiation, Communication, Sales",SMA/SMK,"Mencari target konsumen dengan Canvassing ke Toko/Outlet di area penempatan, Melakukan kunjungan secara terjadwal dengan menjalankan Route Map Planning yang sudah disediakan, Melakukan penjualan untuk memenuhi target penjualan yang telah oleh ditetapkan perusahaan, Membangun dan menjaga hubungan baik dengan Agen, Melakukan laporan daily visit mengenai aktivitas kunjungan secara teratur",https://glints.com/id/opportunities/jobs/sales-executive/17a9f253-6924-42c4-a8d4-d0696a29c529?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5c1a5e12e60a26a54b53cda002c2017b.png
gl120,Sales Promotion Girl (SPG) / Sales Promotion Boy (SPB),Norden Baby Indonesia,Packing,"Medan Kota, Medan, Sumatera Utara, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Teamwork, Packing, Communication Skills",SMA/SMK,"Mengidentifikasi dan menghubungi prospek potensial di area yang ditugaskan., Mempromosikan dan menjual produk dan layanan perusahaan kepada pelanggan potensial., Membangun dan menjaga hubungan bisnis yang baik dengan pelanggan yang ada., Mencapai target penjualan yang ditetapkan oleh perusahaan., Mengikuti perkembangan pasar dan tren industri terkait., Memberikan layanan pelanggan yang superior dan menjawab pertanyaan atau masalah pelanggan dengan cepat dan efektif., Mengumpulkan dan menyampaikan informasi pasar dan umpan balik pelanggan kepada tim manajemen.",https://glints.com/id/opportunities/jobs/sales-promotion-girl-spg-sales-promotion-boy-spb/e6886021-6d1b-453b-bb64-5a85d4003c1b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f57b33381a378ec3dfad5853f0f98f52.png
gl121,Psikolog Anak (Child Psychologist) - Konselor Anak,Bicarakan.id,Counseling Psychology,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp8jt,1 – 3 tahun,"Counseling Psychology, Teaching Kindergarten School, Psychology Test Tools, Occupational Therapy, Conduct Psychology Test, Speech Therapy, Counseling And Guidance, Clinical Psychology, Mental Health Counseling, Psychology, Parenting Counseling",Magister (S2),"Memberikan layanan konsultasi kepada orang tua terkait berbagai isu tumbuh tumbuh kembang anak dan parenting., Melakukan pemeriksaan terstruktur berupa asesmen aspek perkembangan dan asesmen psikologis lainnya yang sesuai dengan kebutuhan anak, untuk merumuskan diagnosis yang akurat., Memberikan layanan konseling dan psikoterapi kepada anak, serta melakukan parent coaching, Merancang & menerapkan treatment plan untuk setiap anak yang ditangani berdasarkan evidence-based practice, Membuat laporan pemeriksaan yang komprehensif, Berkolaborasi dengan profesional kesehatan lainnya untuk memastikan penanganan yang komprehensif dan tepat, Menjaga dokumentasi klinis yang akurat dan tepat waktu sesuai dengan standar profesional dan kode etik",https://glints.com/id/opportunities/jobs/psikolog-anak-child-psychologist-konselor-anak/0e19b631-592c-4245-ae85-fb536abd96e9?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ff64ce72c383219cbba70e91a5085ff0.png
