id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl129,Design Grafis,PT Benua Bintang Jaya,Desain Poster,"Pademangan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Software Editing, Desain Poster, Desain Grafis",Sarjana (S1),"Men-design dan memproduksi kebutuhan grafis kantor (untuk web, social media marketing dan poster internal kantor)",https://glints.com/id/opportunities/jobs/design-grafis/65ec12a3-a422-4ca3-bab8-b458f573fb89?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/82fbaca076f8e1cf3292baba1bd2c317.png
gl130,Sales Canvasing,PT Haeng Nam Sejahtera Indonesia,Sales Operations,"Kelapa Gading, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Seles Marketing, Sales Operations, Sales, B2b Sales",Diploma (D1 - D4),"Minimal pendidikan D3, Disiplin & kerja keras, Mampu bekerja mencapai target, Memiliki sim C & motor, Memiliki pengalaman di bidang penjualan minimal 2 tahun",https://glints.com/id/opportunities/jobs/sales-canvasing/e63aa91c-1fb5-464f-92b1-c47cb52a63db?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/4dcbfc3f129f89929272fed320db0eb1.jpg
gl131,Data Science & AI Mentor,Skilvul,Data Visualization,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Github, MySQL, Data Visualization, AI Project Manager, PostgreSQL, Computer Vision, SQL, Python, Data Storytelling, develop AI projects, Git",Sarjana (S1),"Giving live video mentoring via Zoom and chat via Slack/Discord for a group of students, Collaborate with Technical Lead and Instructor to make sure learning outcomes are achieved, Becoming a facilitator for students in group mentoring or one-on-one session, Providing guidance, advice, feedback, and support to students in following the program, Facilitating students while they are doing their work assignments and final project, Have a strong desire to assist students from Senior High School, Vocational Students, College Students, Fresh Graduates, and already have a job from diverse backgrounds in developing digital products",https://glints.com/id/opportunities/jobs/data-science-and-ai-mentor/5b2d260a-d28b-4e3d-9977-fc2d435afb57?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/08ee28e6a940e910c501d5e4fd29ba92.png
gl132,Graphic Design,PT IIN Era Sejahtera,Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan,"Taman Sari, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"disiplin dan bertanggung jawab, Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan, Kreatif Dan Inovatif",Sarjana (S1),"Membuat dan merancang materi branding atau iklan, Membuat materi iklan cetak dan digital, Mengembangkan Visual Utama dan Materi Pendukung untuk Kampanye Pemasaran, Membantu dalam pengelolaan situs web, buletin, dan lainny, Mendesain materi grafis, penjualan, dan pemasaran, misalnya EDM / Poster / Spanduk / Display Penjualan, Mengelola Desain dari Konsep hingga Produksi, Berinteraksi dengan percetakan eksternal atau kontraktor/pemasok untuk memastikan kualitas terbaik dan pemenuhan tenggat waktu, Mendokumentasikan dengan baik semua file desain",https://glints.com/id/opportunities/jobs/graphic-design/3899d3cc-0116-48f0-abaa-c22259f2de05?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/22cfd356a15964fa03d7bd3009e49a05.png
gl133,Account Manager Logistic Domestic & International (Bandung Area),PT Repex Wahana,Coordination,"Regol, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Target Oriented, Marketing Communications, Customer Satisfaction, Negotiation, Coordination, Sales Performance, Account Manager, Good Communication Skills, Time Management, Customer Relationship",Sarjana (S1),"Identify and develop existing customer, Visit potential customers for new business, Implement sales plan and communicate with customers in the territory in order to achieve target revenue, Provide report to record revenue and customer relationship progress, Obtain solution for customer requirement or issue on service for future service enhancement on timely manner and new product development in order to enhance service standard and to maximize customer satisfaction., Keep abreast with industry development and update of sales systems and ensure all procedures and policies updated., Identify new markets and business opportunities, Develop network and cooperation with internal and external parties, Review and analyze sales performance and achievement",https://glints.com/id/opportunities/jobs/account-manager-logistic-domestic-and-international-bandung-area/ac48eae5-1916-43a1-95f3-9dba0f773ba7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a2d73960f26f70b138ea4c91106b7c46.png
gl134,Front Office - Jakarta Selatan,CV. Kukche Mitra Sukses,Microsoft Office,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt-Rp3jt",1 – 3 tahun,"Berkomunikasi Dengan Baik, Front Office, Microsoft Office, Administration",SMA/SMK,,https://glints.com/id/opportunities/jobs/front-office-jakarta-selatan/99d4428b-8895-4a4d-87be-5b2174db112f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/37b0b94f925f35859e0ba04035443619.jpg
gl135,Sales Marketing,PT Benua Bintang Jaya,Sales Marketing,"Pademangan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Negotiation, Good Communication Skills, Presentation Skills, Sales Marketing",Diploma (D1 - D4),"Wanita usia 25 Th – 35 Th, Pendidikan Min D3, Mampu bekerja individu maupun team, Domisili : Ancol dan sekitarnya",https://glints.com/id/opportunities/jobs/sales-marketing/356a7106-394b-4880-b447-778b142ca09c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/82fbaca076f8e1cf3292baba1bd2c317.png
gl136,Purchasing Supervisor,CV. Rahayu Karya Gemilang,Purchase Orders,"Bandung Kulon, Bandung, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Purchase Management, Purchasing Administrator, Purchase Orders, Purchasing, Purchasing Negotiation",Diploma (D1 - D4),"Diploma/S1, Pengalaman kerja 2 – 4 tahun dibidang Purchasing, Mampu mengoperasikan tools – tools penunjang pekerjaan, International Trade Knowledge: Memiliki pengetahuan yang baik tentang regulasi dan  prosedur dalam perdagangan internasional.",https://glints.com/id/opportunities/jobs/purchasing-supervisor/07852d09-29a0-4872-abd7-97eb420e4e98?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c681019437f90d1699aa9bd2df948913.jpg
gl137,Content Creator,PT IIN Era Sejahtera,"KOMUNIKASI , KREATIVITAS , KERJA TIM , ORGANISASI , KEPEMIMPINAN , SOSIAL MEDIA MANAGEMENT","Taman Sari, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"KOMUNIKASI , KREATIVITAS , KERJA TIM , ORGANISASI , KEPEMIMPINAN , SOSIAL MEDIA MANAGEMENT, Kreatif Dan Inovatif, cekatan jujur disiplin dan loyal",Sarjana (S1),,https://glints.com/id/opportunities/jobs/content-creator/57def3a6-6777-4349-b631-e269fb25a2bd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/22cfd356a15964fa03d7bd3009e49a05.png
gl138,Content Creator,Beautyverse Group,Social Media Marketing,"Kapanewon Ngaglik, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Social Media Marketing, Photo & Video Editing, Copywriting",Diploma (D1 - D4),"Responsible for meeting content needs for Instagram stories, Instagram posts and Tiktok., Participate in creating project content such as endorsements, photoshots, etc., Responsible if there is additional need for certain content., Handle all shedule post needs., Conduct weekly reports to convey field obstacles as well as feedback from direct reports., Responsible for creating content plans",https://glints.com/id/opportunities/jobs/content-creator/60879be2-3eb1-4399-8f81-6c3420bfe17f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/17218bd3e4fae94d270f066cad25d502.jpg
gl139,Account Manager,PT. Karya Bangsa Bahagia (Hepicar),Target Oriented,"Kapanewon Depok, Sleman, DI Yogyakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Good Communication Skills, Retail Sales, Presentation Skills",Sarjana (S1),"Memajukan hubungan dengan klien dan kemitraan korporat, Mengelola beberapa akun, mengembangkan dan mempertahankan klien, Menjadi kontak yang dipercaya untuk diskusi bisnis, Memperkuat target bisnis melalui pencapaian tujuan klien dan perusahaan, Menghasilkan penjualan untuk akun klien, Mengidentifikasi peluang untuk mengembangkan hubungan bisnis dengan klien yang sudah ada, Membangun hubungan dengan klien baru",https://glints.com/id/opportunities/jobs/account-manager/3122468b-aeff-461d-a79d-fab070fdffca?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5ef635f8ecca3b6b48422d93fd02291.jpg
gl140,Account Manager,PT. Karya Bangsa Bahagia (Hepicar),Target Oriented,"Semarang Timur, Semarang, Jawa Tengah, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Closing Sales, Lobby & Negotiation skill, Skill closing deal",Sarjana (S1),,https://glints.com/id/opportunities/jobs/account-manager/29534496-1d45-4b41-86fe-2dbf491d7b9d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5ef635f8ecca3b6b48422d93fd02291.jpg
gl141,Sales Executive,PT. Karya Bangsa Bahagia (Hepicar),Sales Presentations,"Kapanewon Depok, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing Communications, Direct Sales, Sales Presentations",Sarjana (S1),,https://glints.com/id/opportunities/jobs/sales-executive/ff0de0a6-eb78-4b93-bf5f-78f602529eb6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5ef635f8ecca3b6b48422d93fd02291.jpg
gl142,Sales Executive,PT. Karya Bangsa Bahagia (Hepicar),Target Oriented,"Laweyan, Surakarta, Jawa Tengah, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Target Oriented, Sales Targets, Memiliki Kemampuan Komunikasi Yang Baik",Sarjana (S1),,https://glints.com/id/opportunities/jobs/sales-executive/95d125d6-5866-4bbc-8f36-f4164c2fdd11?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5ef635f8ecca3b6b48422d93fd02291.jpg
gl143,Sales Executive,PT. Karya Bangsa Bahagia (Hepicar),Sales Target Oriented,"Semarang Timur, Semarang, Jawa Tengah, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Memiliki Kemampuan Komunikasi Yang Baik, Orientasi Pada Penjualan, Sales Target Oriented",Sarjana (S1),,https://glints.com/id/opportunities/jobs/sales-executive/f292930f-37b5-4a12-9c74-36596264ae80?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5ef635f8ecca3b6b48422d93fd02291.jpg
gl144,Front Office Staff,Sunset Dental Bali,Dental Knowledge,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Front Office Staff, Front Office, Dental Knowledge",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/front-office-staff/d1eadff4-9005-40bb-b819-322fd217a623?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/05c15e577317be6f8544d05152926132.jpeg
gl145,Dokter Gigi,Sunset Dental Bali,Dental Knowledge,"Kuta, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Dokter, Perawat Gigi, Dental Knowledge",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/dokter-gigi/c3b8fbe7-4b51-43d4-9221-c24b0ec7b081?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/05c15e577317be6f8544d05152926132.jpeg
gl146,Perawat,Gerin Mitra Husada,"Bertanggungjawab , Jujur dan Dis","Cipayung, Jakarta Timur, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Microsoft Powerpoint, Bertanggungjawab , Jujur dan Dis, Miscrosoft Office",Sarjana (S1),,https://glints.com/id/opportunities/jobs/perawat/19980c04-f9c9-44b1-918b-73cb97f42594?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2daa7cdbc0e5920a62dd0cd8e32e1ef5.jpg
gl147,Marketing Executive,DIRGANTARA FLIGHT SCHOOL,Sales Marketing,"Betoambari, Baubau, Sulawesi Tenggara, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt,Kurang dari setahun,"Marketing, Presentation Skills, Sales Marketing",SMA/SMK,"Mengembangkan rencana merek dan strategi pemasaran yang efektif dan inovatif untuk membangun merek yang kuat, Menciptakan pesan merek yang akan meningkatkan penjualan, Mengembangkan strategi merek untuk meningkatkan citra merek, Mengelola agensi dan klien eksternal untuk meningkatkan penjualan pasar, Bekerja sama erat dengan tim berbeda di perusahaan untuk memastikan konsistensi merek",https://glints.com/id/opportunities/jobs/marketing-executive/7776aa63-16cf-42f2-96b1-100a6c900484?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fceef69b498dc4d788c5395bff23b54d.jpg
gl148,Tax & Accounting,PT Distributor Gadget Indonesia,Bravet Certificate,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Espt pph final 4 (2), e-bupot unifikasi, Neraca laba rugi, reporting PPh 23, Perpajakan, Tax Consultant, Senior Tax Consultant, E-faktur (tax), Pph Dan Ppn, Pph 23, ESPT Pph 21, Konsultan, eSPT PPN, E- Spt PPH 21, Basic Pph 21 Knowledge, Accounting, ESPT PPH 23, Pph Badan, Espt tahunan, Espt Pajak, Menghitung Pph Op 21, Strong Leadership Skills, Income Tax, PPh 23, Tax Accounting, Pph 25, Accounting & Tax Manager, Tax, E Spt, Pph 4 (2), Pph 21, E Faktur Pajak, E-SPT PPh Badan, Efaktur Pajak, Taxation, Financial Accounting, Good Communication Skills, Bravet A B, MEMAHAMI PERHITUNGAN PPH 23 DAN , Tax Preparation, Memahami Perpajakan, E-spt (tax), Tax Planning, Menghtung Pph 21, Bravet Certificate",Diploma (D1 - D4),"Melakukan perhitungan dan pelaporan PPh21, PPh23, PPh25, PPh 4(2) dan PPN setiap bulannya, Melakukan pembuatan efin dan sertifikat elektronik, Mengajukan PBK atau surat-surat lain ke KPP, Melakukan dokumentasi atas setiap transaksi perpajakan PPh21, PPh23, PPh25, PPh 4(2) dan PPN setiap bulannya, Melakukan pengecekan antara faktur pajak keluaran dengan invoice penjualan, Menyusun laporan keuangan dan melaporkan SPT Tahunan, Melakukan rekonsiliasi rekening bank, ... dan jobdesc lainnya yang berhubungan dengan Tax",https://glints.com/id/opportunities/jobs/tax-and-accounting/d463751e-d09d-45f1-bc63-f4abeb9c85bb?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5cec25e48f339e418ee19fc18a23c268.jpeg
gl149,Marketing Officer,KB Insurance Indonesia,Marketing,"Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,1 – 3 tahun,"Marketing, Negotiation, Microsoft Word",Diploma (D1 - D4),"Actively source potential clients in need of general insurance, Make offer proposals for potential clients, Foster good relations with clients who have business with the company, Have good relations to aid the fulfillment of sales targets",https://glints.com/id/opportunities/jobs/marketing-officer/bbb96e65-5301-4fe8-91d3-737e65e9dfa2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/30ae3de1ba313237a3707d8da33d63ac.png
gl150,ADMIN GROSIR,either.id,+3,"Gubeng, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1,5jt-Rp2jt",Tidak ditampilkan,"Microsoft Exel, Mampu bekerjasama tim atau indiv, Teliti Dan Cekatan",SMA/SMK,"Merapikan Data, Membuat Penyimpanan Arsip, Membuat Jadwal, Melayani Pelanggan, Memproses Barang Penjualan, Memperbarui Barang di Toko, Mencatat Inventaris Toko, Melakukan input atau pemasukan data penjualan., Membuat laporan mengenai persediaan barang di toko secara rutin., Melakukan tagihan dan menerima tagihan pembayaran terhadap penjualan yang telah dilakukan sales.",https://glints.com/id/opportunities/jobs/admin-grosir/4c63f686-cb7a-4e5a-bd36-1bcdde30b2a3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a8621f6e607f28885278f6334b4f1cfe.png
gl151,Marketing Executive,DIRGANTARA FLIGHT SCHOOL,Sales Marketing,"Lapandewa, Buton Selatan, Sulawesi Tenggara, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt,Kurang dari setahun,"Marketing, Presentation Skills, Sales Marketing",SMA/SMK,"Mengembangkan rencana merek dan strategi pemasaran yang efektif dan inovatif untuk membangun merek yang kuat, Menciptakan pesan merek yang akan meningkatkan penjualan, Mengembangkan strategi merek untuk meningkatkan citra merek, Mengelola agensi dan klien eksternal untuk meningkatkan penjualan pasar, Bekerja sama erat dengan tim berbeda di perusahaan untuk memastikan konsistensi merek",https://glints.com/id/opportunities/jobs/marketing-executive/6ecc4958-5f12-4aeb-a303-6d472dd9bd21?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fceef69b498dc4d788c5395bff23b54d.jpg
gl152,Tech Educator (Part-Time),Studio Kode,Scratch Programming,"Tebet, Jakarta Selatan, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Roblox, Scratch Programming, Teaching",Sarjana (S1),"Perform daily online teaching for children ages 3-15, Foster engaging learning atmospheres to enable students to reach their optimum potential resulting in competency upgrade, Build great in-class experience and fluid communications with students and parents, Write feedback for students after every class, Contribute actively to program enhancement by giving periodic feedback on curriculum and classroom experience, Participate in competency upgrade/training sessions",https://glints.com/id/opportunities/jobs/tech-educator-part-time/23a9616d-78bb-43c0-abb8-db5ccbff5901?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2e4d3617390ac5afe51920c888ec4c33.png
